id,listing_id,reviewer_name,date,comment_text,rating,cleanliness,communication,location,sentiment_score
65377622,10528750,Otto,2016-03-13,"Chris is a warm, welcoming host. Die Klein Stal is compact but very comfortable, with an exquisite bathroom overlooking the garden. The garden makes this accommodation exceptional - it is tranquil, secluded and a wonderful place to rest after a busy day. ",3.5,4.6,4.7,4.8,0.7
65638761,10528750,Philipp,2016-03-16,"Wonderful place and hosts. Its nicely located in a residental area, not too far from downtown and not too far from table mountain. I had a short and refreshing stay after a long fly.",4.2,4.4,4.3,3.3,0.84
65707624,10528750,Petr,2016-03-16,"I stayed at Chris' just for a night but I enjoyed it very much. Room was clean and very comfortable, hidden in beautiful garden with small swimming pool. Masters of the house were very nice and helpfull. I can sincerely recommend to anyone who wants to visit Cape Town and see all its parts.",3.1,4.3,4.9,4.7,0.62
65889208,10528750,Langton,2016-03-17,"Die Klein Stal is a wonderful little cottage garden cottage, perfect for a sleep-and-go arrangement. 15 minute Uber ride into the City, ideal for exploring Cape Town.",3.9,3.9,4.9,5.0,0.78
67592114,10528750,Angie,2016-03-30,"We thoroughly enjoyed our stay. Chris and his partner were  excellent hosts. The setting is very peaceful and quiet- perfect for a relaxed getaway!!
<br/>Thank you!",3.6,5.0,4.7,3.1,0.72
68821115,10528750,Andy,2016-04-06,"Chris was a lovely host and this is truly a hidden gem of Cape Town. A verdant, beautiful garden in the city. Highly recommended!!",3.1,3.8,4.0,3.6,0.62
70592068,10528750,Charlotte,2016-04-18,"Such a lovely place to stay. Chris and his partner are really hospitable and had loads of good recommendations for us to do in Cape Town. Really nothing to complain about. At arrival, the fridge was equipped with wine and juices. Very clean bathroom, spacious shower and a comfortable bed. I highly recommend this place to stay!",3.0,4.2,3.8,4.8,0.6
97393392,10528750,Paulette,2016-08-27,"Chris communicated very well. He even gave us free beer, wine and fruit. Beautiful garden in the middle of Observatory. Very good value for money. Thanks Chris.",4.1,4.7,4.3,3.9,0.82
64179158,10978200,Jean-Baptiste,2016-02-29,A lovely cottage perched on the top of the slope with direct access to the mountain yet still the only thing you can hear at night is the ocean. <br/>Peaceful and welcoming host. Thanks Justin.,4.7,3.9,3.7,3.3,0.94
65052069,10978200,Jennifer,2016-03-10,"We had a great time! Nice House, friendly neighbours, perfect view and the location was good to get everywere soon.<br/>Justin was helpful und nice! Thanks for all",4.8,3.1,4.0,4.7,0.96
65964815,10978200,Glen,2016-03-18,"Justin was very welcoming and helpful if we needed anything. The area was beautiful and the house exactly as described, a lovely rustic getaway. Listing was accurate. Really enjoyed the gorgeous views.",3.0,4.4,3.8,3.4,0.6
67017439,10978200,Simon,2016-03-26,"Wonderful little cottage, small and a bit rustic but charming... and just what we were looking for. Lovely sunset views surroundings. Cottage had everything we needed and everything worked. Bath was tiny for me (6ft 4) but never ran out of hot water. Justin was very accommodating - getting a key to us-  and we experienced no problems other than getting out luggage and shopping bags up the steep rocky path (not actually a driveway) to the house. If you go out or return at night you will need a torch as the path needs a light. There or no real grocery/food  shops nearby and even Simonstown and Kommetjie are inadequate, so pick up your provisions in Sun Valley or Fishhoek. Thank you Justin we had a wonderful time. ",4.7,3.0,4.5,3.9,0.94
67787482,10978200,Nicola,2016-03-31,"Thanks to Justin and his lovely family for letting us stay in their cottage! We truly had a wonderful stay. We felt very safe in the neighbourhood and enjoyed the stroll down to the beach and climbing the mountain behind the cottage. This is the perfect setting for a short getaway if you live in the Cape Metropole, since you feel like you are a million miles away from everything, yet it is a relatively short drive. We found the house, although being quite rustic, to be very charming and more than sufficient for what we needed. Looking forward to visiting this gem again very soon!",4.7,3.5,4.5,3.3,0.94
69133457,10978200,Walter,2016-04-09,"Scarborough is a little village (conservation village) with a beach and a wonderful view of the ocean. It is about 40 minutes south of Cape Town and 25 minutes from Cape Point. There are a few places to eat and a small village hub with supplies, but there is a big supermarket in Sunnydale 15 minutes away. An excellent place to visit many places on the Cape. The host gives very detailed information how to get there as well as many tips for walking and visiting.",4.6,4.9,3.9,4.6,0.92
72176138,10978200,Pieter,2016-05-01,It was an amazing stay. The cabin is secluded and out of the way and has great views of the surroundings. Everything was clean and taken care of well. I would like to go there more often if I could. Loved the little restaurant and cafe in the town. The town is very centrally located to everything in the area. Thanks for a lovely stay.,4.5,4.8,4.0,5.0,0.9
73674467,10978200,Joy,2016-05-09,Great location - close to the beach and great local shops.  Accomodation was basic but charming.  Justin was very helpful with tips for things to do.  Really enjoyed picking and cooking mussels from the beach.,4.0,4.2,3.9,3.4,0.8
86258390,10978200,Brett,2016-07-15,"The cottage was set right up at the very top of the village, outside my backdoor was a gorgeous mountain with wild but safe hikes. I was lucky to have a forest of blooming aloes to welcome me outback too. The views were sublime; the sea, the sunsets, the vegetation and the birdlife were all encompassing. I had the perfect break. Affordable and delightful, I'll be back as soon as I can.",4.4,4.9,4.3,3.4,0.88
90422281,10978200,Simon,2016-08-01,"Awesome little rustic place. Found it perfect for a weekend away from the city. It's set against the mountain, so you walk out the back onto mountain paths and is also a short stroll down to the town and beach. 
<br/>
<br/>The place is really simple, a narrow path up to the cottage, outside area under the tree out bag with a slightly old table and a weber, inside has a nice kitchen with all the equipment we needed, nice lounge area. The bedrooms were as described and the porch looking out is great. 
<br/>
<br/>Justin was also really easy to communicate with and made sure that we had all the info we needed to enjoy the cottage and Scarborough.   ",3.8,3.1,4.9,4.2,0.76
62426282,10716537,Carika,2016-02-14,"We had an absolutely amazing stay with James and Liesel. The area is very beautiful and their space too. We felt so spoiled for choice and they provided everything we needed and even more. James was great in communicating with us and everyone was friendly, even the dog. The room was big and spacious and our only complaint is that we wish we could have stayed longer...",3.2,3.5,4.9,4.8,0.64
62947212,10716537,Sandy,2016-02-18,"What a great find, and perfect location in Constantia! The room was beautiful and comfortable and the hosts were very welcoming and gracious. We only wish we could have stayed longer! ",4.1,3.6,4.0,3.4,0.82
63393071,10716537,Charlotte,2016-02-22,"The place was lovely. It is beautifully decorated with an extremely comfortable bed and a lovely big bath. We were provided with an array of breakfast items, tea, coffee, milk, fruit, cereals and rusks for the morning.  Such a lovely thought and so nicely presented, we really appreciated this! I can't recommend this place more highly we will definitely be back.",4.9,3.3,4.7,4.1,0.98
63513400,10716537,Heinrich,2016-02-23,"James and Liesel are very nice and communicative Hosts. I recomande a stay with them. The Location, the room is nice, clean and generous. A save seperate entrance. I fell like home in that house. It would be nice to be back again! Thank you very much - and notice: House Nr 2A!!",4.2,4.8,4.8,4.1,0.84
63933426,10716537,Craig,2016-02-28,"The room was very tidy and luxurious; set in a fantastic, quiet and leafy suburb. Hosts were friendly and very welcoming. A great time was had.",4.7,3.8,4.1,3.8,0.94
64881817,10716537,Christophe,2016-03-08,Really enjoyed my stay! Very centrally located and extremely comfortable. The hosts took great care of me during my stay making sure I had everything I needed. ,4.8,4.4,4.1,4.5,0.96
65826716,10716537,Graham,2016-03-17,Very nice spacious and comfortable suite in the heart of Constantia. Close to Constantia Village. Beautiful garden and surrounds. The hosts are extremely accommodating and  pleasant and I would definitely stay here again.,3.2,3.6,4.7,5.0,0.64
68849152,10716537,Yannick,2016-04-07,"My stay at James' guesthouse was really great! The bedroom and bathroom are extremely spacious. The minifridge also contained fresh fruits and yoghurt which was a really nice surprise! James and his wife were great hosts and super helpful, also when we had some trouble getting a taxi. Would definitely stay here again 100%!",4.6,4.0,4.9,3.9,0.92
70396258,10716537,Michelle,2016-04-17,"I had the most amazing stay and wish I could have stayed longer! I loved the thoughtful touches that made my stay in this luxiourious and clean room so comfortable. The hosts were friendly and respected privacy while meeting all needs. The room and bathroom were clean and I really appreciated the thoughtful chocolates on the pillow, the feather duvet, the spacious bathroom, the fresh milk and yogurt and water in the fridge and the delicious coffee and Fresh fruit in the fridge and cereal as well as variety of teas. Thanks so much! And I wish I had more time there to watch the variety of Netflix shows provided as the room was so comfortable! ",3.2,5.0,3.8,3.2,0.64
73809640,10716537,Maurice,2016-05-10,"What makes this an excellent getaway space is the level of attention to detail combined with privacy and serenity. We arrived late in the evening, all disorientated. Luckily our hosts were understanding, thoughtful and highly attentive. We were provided with a beautiful, healthy breakfast spread and luxury bathroom basics. What more can a couple ask for! You should experience all the 'special touches' of this room for yourself. We've been to many places but this one will remain a sweet memory.",3.4,3.4,4.5,3.8,0.68
64457009,11154847,Andrew And Coral,2016-03-04,"The apartment was as described - no disappointments or frustrations. Clean, spacious and comfortable. Great location.
<br/>
<br/>Enrico was very helpful and accommodating - met us at the entrance and checkout was very easy.
<br/>
<br/>Very good",4.0,4.1,3.6,4.8,0.8
64981197,11154847,Fergus,2016-03-09,"Enrico, was very helpful",4.2,4.3,4.0,4.9,0.84
65126471,11154847,Madelaine,2016-03-10,"Enrico was helpful on short notice. The apartment is beautiful, brand new and walking distance to De Waterkant shops & restaurants. Parking in the building as well which is a great help in the city!",4.8,3.6,4.3,5.0,0.96
65279497,11154847,Michael,2016-03-12,"Great apartment, convenient, beautiful location and all the necessary comforts. Wish I could have stayed longer.",4.6,4.4,4.4,4.8,0.92
65451081,11154847,Gordon,2016-03-13,Apartment exactly as described - fantastic location and well-maintained. Enrico was a fantastic host - a comfortable and recommendable stay.,3.6,3.6,4.1,4.4,0.72
66514332,11154847,Michael,2016-03-22,"Enrico's place was great! Exactly as advertised and perfectly situated in a quiet, secure apartment complex.  Check-in and check-out were smooth and easy.",4.9,4.6,4.2,3.7,0.98
67696467,11154847,Corine,2016-03-30,"Superbe l appartement
<br/>il y a tout. Enrico nous a bien reçu. On était à l aise",3.6,3.1,4.5,4.5,0.72
68039895,11154847,Joseph,2016-04-01,"Enrico was a wonderful host with a great apartment. The place is very conveniently located and has great views of Table Mountain and the surrounding area. The couch was really cool (I want one like that!) and everything else was as expected, if not better. It was especially nice of Enrico to wait for me outside based on my approximate arrival time as I did not have access to a phone in which to communicate my exact arrival time. The espresso machine came in very handy, as did the internet and parking garage. While others might take taxis to some of the bars and restaurants in the area, I had no issue walking to them as they were only a handful of blocks away. Thanks for the great stay!",3.1,4.8,4.0,4.0,0.62
68244550,11154847,Kim,2016-04-03,"Enrico was incredibly accommodation of my change in arrival time and met with with a smile and much enthusiasm.
<br/>The apartment was perfect!",3.2,3.2,3.8,5.0,0.64
69626030,11154847,Gbemi,2016-04-12,"Enrico was warm and pleasant.I enjoyed staying in the apartment and the view of the mountain and city from the balcony was perfect.
<br/>Looking forward to rebooking for my next visit to Capetown.
<br/>Love!",4.0,4.0,4.9,3.8,0.8
68274331,11510740,Andrew,2016-04-03,"Vincent and Dwayne were fabulous hosts. Everything was perfect, from the coffee waiting for us upon arrival to the wonderful peppermint crisp (and recipe). The location was fantastic, right on the water with a wonderful tide pool to swim in or just explore. This is the perfect spot for discovering the quaint towns along the coast. Everything was incredibly clean and tidy. Would definitely stay here again. Thank you both for your wonderful hospitality. <br/>-Andrew and Lee ",4.4,3.2,4.2,4.2,0.88
124133103,11510740,Matheus,2017-01-01,"Me and my girlfriend stayed at Vincent's for two days and it was a wonderful experience, he is a fabulous host.<br/>Since day 1 he did everything to make us fell comfortable and at home, from lovely chocolates, delicious coffee pods, a very comfortable bed, fluffy towels and to it even more special he sent us on the new year's eve a tray with some fruits and a delicious sparkling wine.<br/>The bedroom has an amazing view to the ocean and it is gorgeous! The house is close to Muizenberg beach, Boulders beach, Cape Point, Chapmans peak, etc. Perfect location to explore Cape Town's coast.<br/>",3.1,4.8,4.4,3.9,0.62
129047110,11510740,Lee,2017-01-29,"we loved staying with Vincent.  they helped towards a lovely romantic night away by leaving us ice for our champers and wine, chocolates and bubble bath.  that was very sweet and thoughtful and not necessary.<br/>they helped us with any queries or directions.<br/>lovely people!!!",4.1,4.7,4.3,3.7,0.82
130636011,11510740,Carolina,2017-02-07,"Staying at Vicent's was the best experience we had in Airbnb. <br/>The room is exactly like in the pictures, with a beautiful view to the sea. The bed had lots of pillows (which my husband loved) and was very comfortable. They also kindly provided some coffee. It was very clean and incredibly comfortable. Sometimes it was even hard to wake up! <br/>The location is next to Boulders Beach (where you can find penguins), Cape Point & Cape of Good Hope, Chapman's Peak and Kalk Bay. There is a train station just in front of the house, which makes it easy going to Cape Town downtown.<br/>The hosts were very attentive. They were always concerned about helping us, giving us tips on what to do and where to go. <br/>Thank you for the hospitality and we hope to see you soon!",4.8,4.4,3.7,5.0,0.96
132503317,11510740,Thais,2017-02-18,"Vincent's apartments was exactly as described in the pictures, really clean and comfortable. It has a small set of kitchen appliances which was enough to cook quick meals. Also the view in the morning was amazing!<br/>The location is good if you want to explore that part of the city as it is quite far from downtown. If you have a car it wont be a problem.<br/>The neighborhood seemed safe and calm.<br/>Have no words to describe how Vincent welcomed us and gave us as much help, tips and attention as possible always doing his best to improve and maximize our stay there.<br/>Would recommend his place to anyone that goes to Cape Town!",3.7,4.5,4.6,4.6,0.74
132705196,11510740,Harlene,2017-02-19,This place is so amazing that I almost don't want to leave a review because once people find out about it there will be no open bookings!!! The entire experience was totally amazing. Vincent is truly  an exceptional host who caters above and beyond your needs! We will be back!,3.9,3.0,4.6,4.2,0.78
133524354,11510740,Wietske,2017-02-23,"This place is really good value for money! It's clean, has a Nice interior and above all Vincent & Dwayne are fantastic & commited hosts. Thanks Guys!",3.0,4.6,3.5,3.1,0.6
133684012,11510740,Lauren,2017-02-24,"Vincent was a fantastic host; he is kind, generous, and flexible. Vincent's house has a beautiful view  over the water and is close to restaurants and the beach. Highly recommended. ",4.9,3.4,3.8,4.8,0.98
134636906,11510740,Poonam,2017-02-28,"By going through the pics of the listing, if you feel this is good, you are wrong. THIS IS BEST. <br/>This was the best stay I ever made in airbnb. Vincent is the best host i have ever met. He knows what is the need of the guest. He makes preparations accordingly. This is how the host should be. He sets a standard. <br/>He was flexible. He did many things more than required by the host to do. Since we were new to the country, he helped us to make an itinerary. <br/>If I ever come back here, I would prefer staying at the same place.",3.2,4.5,4.0,3.5,0.64
135102379,11510740,Mohamed,2017-03-03,"The house was very clean, Vincent and Dwayne were very welcoming and gave me nice recommendations for the area",4.4,4.6,4.6,3.5,0.88
64558403,11203167,Andries,2016-03-05,"Craig was very helpful and communicative. He dropped off keys in person and checked in during our stay to see if everything was in order. 
<br/>The apartment was exactly as per the listing and a comfortable, affordable spot in a beautiful location.",3.0,4.3,4.5,3.5,0.6
64922884,11203167,Uriel,2016-03-09,I felt very welcome and communication was easy. The apartment has recently been refurbished to high modern standard. It was very clean and a nice place to be. It's a few minutes walk from seapoint pool and shops are nearby too. At the moment no Wifi but I think this is planned. Highly recommended.,4.7,3.8,4.7,3.4,0.94
65855595,11203167,Steve,2016-03-17,"Very nice clean apartment in ideal location. Close to swimming pool and with shops etc nearby. Super comfortable bed which was nice! We didn't have internet or washing machine for our stay, but I understand it is on the way very soon.",3.3,3.9,4.0,3.7,0.66
66246487,11203167,Nida,2016-03-20,Place was exactly as described. Beautiful views of the ocean and the mountains. Craig was easy to get in touch with and helpful! Will definitely stay here again!,4.0,4.9,3.8,3.6,0.8
67027003,11203167,Claudia,2016-03-26,The apartment was lovely! Very modern and clean. Will definitely be back when we visit Cape Town again.,4.2,4.9,4.8,3.3,0.84
68452164,11203167,Leonid,2016-04-05,Everything was great and as described. The location is perfect. We would come back any time!,4.5,4.8,3.6,4.0,0.9
69657870,11203167,Sara-Lynne,2016-04-12,"Lovely stay in Seapoint! Apartment was exactly as shown. Great location! Right between the Seapoint pools and The Point shopping centre. Management went out of their way to ensure our stay was great! Note of caution to Uber users - when entering the address, use the building name rather than the physical street address. Uber dropped off at the wrong place because the GPS directs you down the street even though the address is correct. Management came and picked me from there! So kind.",3.6,3.1,4.7,3.8,0.72
70276252,11203167,Lester,2016-04-17,Beautiful apartment. Very modern and clean. The views were fantastic as well. My wife and I had some great evenings eating in with the doors wide open. Great location.,4.8,4.7,4.5,4.1,0.96
71114511,11203167,Danielle,2016-04-23,"I thoroughly enjoyed my stay at the apartment! It's stylish and modern, in a great location and the view is absolutely stunning. Craig was very accommodating and made sure that we had a great stay. I definitely recommend!",3.1,4.2,4.9,4.1,0.62
72052763,11203167,Andrew,2016-04-30,"I really enjoyed staying at this cool, modern apartment. Craig and Kathy were really helpful. I will definitely be coming back in summer as the location is perfect as it is just right across from the swimming pools. ",3.6,4.3,4.2,3.6,0.72
66754114,11540101,Muğla,2016-03-24,"What a fantastic host, Steph & Nick were so helpful while I'm staying. The property was just listed in the website,  the location was awesome and easy access to the beach and the restaurants and bars.<br/>Really thanks them again :)",4.4,3.2,4.2,4.6,0.88
68499426,11540101,Theresa,2016-04-05,"What a fantastic place! The Ezulwini Clifton apartment is in an absolutely stunning location looking out over the ocean and every detail had been thought of to make our stay perfect.  Nick & Steph were excellent hosts with plenty of useful tips on places to eat, drink and enjoy Cape town.  They also took the time to get us settled in and made us feel welcome throughout our stay. Thanks again for a wonderful stay. ",3.8,3.9,5.0,4.5,0.76
69363810,11540101,Bianca,2016-04-11,"Amazingly beautiful place with great views. Well equipped, very modern. Loved the bath tub in the bedroom. Access to the beach is just across the road. Parking can be tricky on a beautiful beach day and people walking past can see into the apartment, but then the full glass front gives you the great views. ",4.5,3.0,3.9,4.6,0.9
69925931,11540101,Natelee,2016-04-14,"I'll start of by saying WOW WOW WOW! Ezulwini Clifton Apartment is absolutely stunning, even more beautiful in real life than the images. With its calm, but modern decor and that unbelievable view!
<br/>
<br/>Nick and Steph were just amazing! We arrived a week earlier in Cape Town and just made contact with them, Steph was quick on responding, friendly and helpful. 
<br/>
<br/>On arrival, Nick met us and also introduced us to the house manager Magnolia (just the sweetest & friendliest person). Nick and Steph were staying in another apartment on the property and were available to help at anytime, as well as Magnolia. They had a cleaning service that came in every morning and also a laundry service available. 
<br/>
<br/>One of the best locations - 5 minutes drive or 15 minutes walk from Camps bay, just above Clifton 2nd beach which is accessible by stairs in front of apartment and loads of street parking in front of the apartment.
<br/>
<br/>Our stay was super relaxing and the sunset's surreal! 
<br/>
<br/>I am giving our experience, stay, the apartment and our host 6 stars and we will definitely be back! Thank so much Nick, Steph & Magnolia; we absolutely enjoyed every minute of our stay in your beautiful place!! 
<br/>
<br/>See you soon ;)
<br/>",3.6,4.5,4.0,4.4,0.72
70177174,11540101,Ben & Caro,2016-04-16,Stunning apartment with the most amazing view. Nick and Steph were great hosts and made sure we are were well looked after. Perfect location for the beach and a short walk to camps bay.  Would love to come and stay again! ,3.5,4.8,3.6,3.4,0.7
70823645,11540101,Addo,2016-04-21,"Very beautiful and luxurieus appartement with nice details, such as the small porthole-windows and the big glass-facade. This appartement has a beautiful view over the ocean. Nick en steph are very helpfull when you ask for things to do or a good restaurant.   The ladies of the housekeeping were also very friendly and the appartement was always cleaned when we came back. <br/>Everything was more than expected. ",4.0,3.8,3.8,4.8,0.8
71117159,11540101,Robert,2016-04-23,"Incredible and luxurious apartment, everything imaginable is taken care of. Scenic beach views! Great communication with Nick. ",4.4,3.5,4.9,4.1,0.88
72434422,11540101,Pierre,2016-05-02,"Un appartement plein de charme et de clarte. Excellent standing. Emplacement impeccable pour aller a  la plage Clifton no2 qui est super jolie. Steph et Nick sont super sympas et attentifs. Un tres tres bon endroit pour explorer et passer de bons moments au Cap 
<br/>
<br/>A great place full of charm and light. Amazing specs. Great location to go to the Clifton #2 beach which is super nice. Steph and Nick are super kind and caring. A very good place to discover Cape town from",4.4,3.4,3.9,4.5,0.88
72939393,11540101,Katelyn,2016-05-05,"Absolutely amazing!  We were visiting South Africa as part of our honeymoon and this was the most amazing place to stay.  The listing describes the place perfectly, with a fantastic location across the road from the beach, close to beach walks, restaurants and cafes and only a short drive to the city centre.  Breathe taking views from everywhere in the apartment and is fully equipped with everything you may need.  We had an absolute blast staying here and Nick and Steph were fantastic hosts, so welcoming and friendly.  Highly recommend and would most definitely love to stay again when we return to SA.",3.5,4.1,4.6,3.3,0.7
74369516,11540101,Corne,2016-05-15,"Great stay - thanks. Clean, well-kept and modern apartment with all the amenities one can require, and then some - even Nespresso machine with pods, iPod with speaker-system and Netflix! Uber is readily available in this area. The surrounding area also offers a rich and rewarding food/wine/drink experience. There are blinds that can close the entire front glass facade and allow you to sleep late (on a fantastic bed). Spectacular views and close to the beach. Vehicles passing in the street below can be a bit noisy during peak times although it did not both us city-folk. Will definitely stay here again to enjoy the spectacular sunsets over the ocean. Hosts were very friendly and yet mindful for our privacy.",4.8,3.6,4.0,4.2,0.96
112396941,11557360,Jj,2016-11-06,Nick is a great and friendly host.Nick personally welcomed us upon arrival and even helped us with our baggages.Magnolia did a fantastic housekeeping job making sure everything was cleaned and tidy while we were out for sightsee.This penthouse is very beautiful and it's located at one of the prime area of Cape Town.The sunset view from this house is gorgeous. I love the tanning deck at the balcony and especially the glass ceiling where I could lay in bed comfortably at night and do a star gazing.Best property I've ever stayed with airbnb...,3.2,4.2,4.7,3.3,0.64
123360730,11557360,Oliver,2016-12-28,Great spot with helpful staff.,4.5,4.8,5.0,4.1,0.9
126107558,11557360,Louise,2017-01-09,"The perfect start to our trip to SA. Wow!! The apartment was amazing, what views! Very well equipped, we loved lounging by the pool. Would definitely stay again and recommend to all. Thanks ",3.1,3.2,3.8,3.6,0.62
162328274,11557360,Cindy,2017-06-20,"Perfect in every way. Tasteful, beautif and so comfortable. Nick & Steph have thought of everything. And they chose the best location. The views are an absolute treat. You cannot go wrong. ",3.9,4.0,4.7,3.4,0.78
224065156,11557360,Caio,2018-01-02,"Apartamento incrível !! <br/>Decoração muito legal , muito bem equipado e com uma localização privilegiada ( o por do sol era sensacional). A comunicação com o Nick e sua equipe foi ótima . <br/>Recomendo a todos !",3.3,3.5,3.5,4.2,0.66
350995709,11557360,Adam,2018-11-21,"Nick's home is an amazing place to stay in Clifton Beach! I'm not sure if this review is showing up for the one-bedroom unit on the property or for the main house, but my wife and I ended up staying in the main house, which was truly incredible. The house is incredibly stylish and well-appointed, and it is a brief stroll down to all the beautiful people at Clifton Beach #2. Don't eat a big meal before heading down to the beach, or you'll feel like a whale! There's also a lovely pool facing the ocean (and sunsets!) and you feel like a movie star when the tour buses roll by. It feels like you are a world away from Cape Town's downtown (in a good way), but it is only a quick 15 minute drive to Kloof Street, Bree Street, District 6, etc., and even closer to the Table Mountain gondola. I could go on and on, but know that if you stay at Ezulwini, you will not be disappointed!",3.2,4.9,4.2,4.1,0.64
648037967,11557360,Mia,2020-08-08,Wow wow wow what an experience! I’ve decided to extend its so magical! I feel like I’ve landed in paradise in the middle of Clifton with a view and a magical garden <br/>Nicks place is exceptional! Thanks to his wonderful team who are just so lovely and this apartment makes you feel like you are in a villa in the south of france or Italy <br/>It’s sensational!!!! Just blown away!,4.1,3.0,5.0,3.4,0.82
651229988,11557360,Mia,2020-08-15,Couldn’t have been happier! Woke up feeling like I was in heaven! Everything was incredible and on point! The staff are beyond wonderful. The bed is a dream and the view is like nothing I’ve ever experienced before! I never want to leave Izelweni! ✨✨,3.8,4.9,4.2,4.9,0.76
654651767,11557360,Mia,2020-08-22,"The Top apartment is pure class! You feel like you in an Italian Villa. The garden is magical and an absolute treat to wake up to. What a special place. Love everything about this place, the location, the decor the ambiance",3.1,3.3,3.8,3.8,0.62
658866505,11557360,Mia,2020-08-31,The top apartment is TOPS!!! Super impressed with EVERYTHING <br/>Absolutely blown away by the architect and design right in the heart of Clifton with superb views and a garden and pool! Simply divine! I never want to leave! The fire place is a real highlight for me! Lying on the bean bag is just a treat reading my book! Happy memories of the top apartment,4.0,4.1,4.6,4.2,0.8
139174140,12258820,Carole,2017-03-24,"Comfortable, clean, lovely accommodation in a beautiful and friendly family home. ",4.9,3.7,4.2,3.1,0.98
143935603,12258820,Benji,2017-04-14,Alexandra is a fantastic host. <br/>We felt welcomed as if long-lost family. We were spoilt with breakfast and the personal attention / concern was simply great. <br/>Happy guests that shared a happy home.,4.2,3.6,4.7,4.4,0.84
202874905,12258820,Marc,2017-10-13,"Alexandra was a fantastic host. The room was quiet, clean and very comfortable. A great place for anyone looking to spend a few days in Cape Town outside of the city.",3.9,5.0,4.8,5.0,0.78
224420770,12258820,Adam,2018-01-03,"Alexandra was an amazing hostess, always making sure we were comfortable and happy. The room was well maintained, and offered a quiet space to relax.<br/>The room was clean and well presented, had all the major necessities, including WiFi and heated towel rail, which was an added bonus. <br/>All in all i would highly recommend staying here",5.0,3.1,4.1,4.9,1.0
232941454,12258820,Neil,2018-02-07,"OVERALL: 5-star: 10 days. PROS: Alexandra wanted to ensure their guest had a very comfortable stay and took care of any queries promptly. Excellent communication. Stunning home and garden with pool and outside seating and lounge areas. Full DSTV access, Wi-Fi, very peaceful and secure location.  Very comfortable bed and the private room and bathroom very clean. If you are a foodie and interested in wine you are near to two best restaurants in the Western Cape and in close proximity to the Constantia wine region. Highly recommended. CONS: None.",4.7,3.7,4.9,3.4,0.94
233160456,12258820,Carl,2018-02-08,Great Host. Lovely area. Little remote.<br/>Easy access to Muizenberg. Hout Bay and Kirstenbosch,3.9,3.6,4.2,3.6,0.78
233569103,12258820,Birgit,2018-02-10,"Alexandras home is in a nice and quiet area of Constantia's famous wineyards. Alexandra and her husband are both extremen y welcoming and helped us with lots of suggestions. When the kitchen for the guestroom is ready, it'll be a perfect place to spend some relaxing days in this beautiful wine area.",4.7,4.3,4.4,3.3,0.94
235328584,12258820,Alice And Edwin,2018-02-16,"Very nice room in a beautiful house! Comfy, very clean and very secure. The alarm system can get a little stressful but at least you will be safe!",3.5,4.0,3.7,4.8,0.7
243216785,12258820,Nick,2018-03-15,"Wonderful attention to detail, very well catered, great people, beautiful location, super comfortable bed and stunning skylights to fall asleep under. I will book this one again for certain.",4.2,4.0,4.1,3.5,0.84
244102413,12258820,Janina,2018-03-18,"We had a great time at Alexandra’s accommodation! She’s a perfect host, very generous and friendly. In addition to that, she is very approachable if you need some help or recommendations. The room is as described as in the pictures and the small breakfast is also a nice add-on! We loved staying at her place!",3.9,3.1,4.8,3.2,0.78
79411026,12371489,Neil,2016-06-12,"Delightful loft apartment with a truly magnificent view of Table Mountain from the giant windows. Well-fitted and comfortable, and  great position in central Cape Town; easy access to restaurants, coffee bars, etc. Security excellent with onsite parking. Public passageways a little grubby, but apartment spotless. Friendly hosts who greeted is with an excellent bottle of local wine. Everything worked as promised...we'll be back!",4.3,5.0,3.7,3.1,0.86
79933560,12371489,Margaret,2016-06-15,"Very welcoming hosts, and absolutely beautiful apartment! Looks exactly how it appears in the photos. Very clean and well-kept. My travel plans changed a few times, and Nick and Tanya were flexible and easygoing. Even though it's in a very vibrant part of the city it was still quiet once in the apartment. Stunning views of table mountain as well. Choose this apartment!! ",4.5,3.4,3.9,3.8,0.9
81906137,12371489,Johan,2016-06-25,What an amazing experience in one of the most beautiful places in Cape Town. Friendliest host with the upmost attention to detail. Will definitely be going back!,4.6,3.3,4.2,4.3,0.92
85063399,12371489,Brett,2016-07-10,"Nick and Tanya were the ultimate hosts, at one of the sweetest spots in which one could ask, and in an amazing city. A+ and a 10. Thank you for making my daughter's and my visit to Cape Town spectacular. 
<br/> ",3.9,4.3,3.7,3.3,0.78
90422182,12371489,Frances,2016-08-01,"Although we didnt get meet Nick and Tanya in person due to late travel times, they were great hosts to rent from. They were very friendly and always easy to contact and very helpful/prompt with their responses. The apartment was in an amazing location with the best view and was really a highlight of our trip. It was close to all the great coffee shops and resteraunts for when we went out but also had everything we could need it we decided to stay in! Would definitely recommed to stay here and  will definitly stay here again the next time we are in Cape Town!",3.5,4.9,4.8,4.1,0.7
91422890,12371489,Ritesh,2016-08-05,"Absolutely Amazing views, great trendy NY style loft apartment and location was in a convenient and safe place. Centrally located to nice restaurants and cafes. Hosts were available and very responsive to all requests. They also helped us with booking an early morning airport taxi. Would recommend this place. ",3.8,3.3,4.0,4.1,0.76
